HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-1.64121,-1.26627,-1.57302,-1.28507,1000,8858,8,1,37
-0.45537,-0.45537,-0.45537,-0.45537,1000,14384,2,1,32
-1.26441,-1.27137,-1.26441,-1.27203,1000,61584,8,0,40
-1.82703,-1.56761,-1.75499,-1.64032,1000,1623,8,1,19
-1.38507,-1.0862,-1.32873,-1.08708,1000,100000,6,1,45
-1.12497,-1.04523,-1.10528,-1.07756,1000,2636,4,1,0
-1.42672,-1.18378,-1.37489,-1.1917,1000,14384,6,1,30
-0.485448,-0.485448,-0.485448,-0.485448,1000,6951,2,1,27
-1.4064,-1.15913,-1.34488,-1.18195,1000,3359,6,1,33
-1.42175,-1.13724,-1.36771,-1.13775,1000,100000,6,1,4
-1.43221,-1.20813,-1.38132,-1.23572,1000,6951,6,1,28
-0.61422,-0.61422,-0.61422,-0.61422,1000,2069,2,1,37
-1.13504,-1.14983,-1.13554,-1.15181,1000,37926,6,0,12
-1.03709,-0.894284,-1.00378,-0.895502,1000,23357,4,1,2
-0.870526,-0.87569,-0.870615,-0.875915,1000,78475,4,0,39
-1.09475,-1.17587,-1.09727,-1.21161,1000,3359,6,0,11
-1.8991,-1.4339,-1.81655,-1.45648,1000,8858,10,1,26
-1.36745,-1.06358,-1.31031,-1.06674,1000,48329,6,1,32
-0.42157,-0.42157,-0.42157,-0.42157,1000,78475,2,1,7
-1.31991,-1.3434,-1.32034,-1.35468,1000,18329,8,0,33
-1.71398,-1.32464,-1.64666,-1.32736,1000,48329,8,1,2
-1.70081,-1.35828,-1.6325,-1.37823,1000,5455,8,1,3
-1.14046,-1.19968,-1.14318,-1.20972,1000,6951,6,0,41
-1.46886,-1.28789,-1.42535,-1.32633,1000,2069,6,1,27
-1.8549,-1.59732,-1.79092,-1.66336,1000,1274,8,1,27
-0.867951,-0.889747,-0.868095,-0.89355,1000,14384,4,0,22
-0.999886,-0.847684,-0.96225,-0.851631,1000,11288,4,1,15
-1.08145,-1.09215,-1.08192,-1.09386,1000,48329,6,0,38
-1.13582,-1.18459,-1.13737,-1.19992,1000,8858,6,0,21
-1.4207,-1.16353,-1.36664,-1.16537,1000,6951,6,1,41
-1.95903,-1.65764,-1.87912,-1.70331,1000,1000,10,1,21
-1.26573,-1.32972,-1.26863,-1.36119,1000,5455,8,0,38
-0.615373,-0.615373,-0.615373,-0.615373,1000,1000,2,0,8
-1.13744,-1.17045,-1.13808,-1.1842,1000,8858,6,0,48
-1.09143,-1.19379,-1.0953,-1.21635,1000,4281,6,0,36
-0.432803,-0.432803,-0.432803,-0.432803,1000,29763,2,1,6
-0.842063,-0.849316,-0.842216,-0.849295,1000,48329,4,0,27
-0.906972,-0.969463,-0.912505,-0.988887,1000,4281,4,0,7
-0.422902,-0.422902,-0.422902,-0.422902,1000,78475,2,1,4
-0.417941,-0.417941,-0.417941,-0.417941,1000,48329,2,0,44
-1.21299,-1.33925,-1.21442,-1.36153,1000,1274,6,0,26
-1.69177,-1.28865,-1.62071,-1.28941,1000,48329,8,1,11
-2.00176,-1.66354,-1.93146,-1.73565,1000,2069,10,1,5
-1.70742,-1.42312,-1.63165,-1.4682,1000,2636,8,1,32
-1.66666,-1.29785,-1.60165,-1.30454,1000,14384,8,1,20
-1.92656,-1.43484,-1.84642,-1.43563,1000,100000,10,1,46
-1.70103,-1.2931,-1.62986,-1.29506,1000,48329,8,1,15
-1.46106,-1.24339,-1.40831,-1.27742,1000,3359,6,1,7
-1.49456,-1.50016,-1.4947,-1.50051,1000,100000,10,0,34
-0.899442,-0.941178,-0.901159,-0.949179,1000,6951,4,0,44
-1.11597,-1.14696,-1.11624,-1.15539,1000,11288,6,0,26
-1.39809,-1.12721,-1.34565,-1.1283,1000,29763,6,1,12
-1.09484,-1.11986,-1.09471,-1.12412,1000,18329,6,0,36
-1.55786,-1.72166,-1.57222,-1.83444,1000,1274,10,0,36
-0.848595,-0.864561,-0.848882,-0.865198,1000,23357,4,0,23
-1.28074,-1.31959,-1.28072,-1.32659,1000,11288,8,0,35
-1.05875,-1.08808,-1.05995,-1.09365,1000,18329,6,0,6
-1.42266,-1.42956,-1.42279,-1.43117,1000,78475,10,0,8
-1.94502,-1.62667,-1.88713,-1.70849,1000,1000,10,1,38
-1.13004,-1.13374,-1.13007,-1.13469,1000,100000,6,0,20
-0.485352,-0.485352,-0.485352,-0.485352,1000,6951,2,1,47
-1.70258,-1.31095,-1.63199,-1.3213,1000,23357,8,1,1
-0.431445,-0.431445,-0.431445,-0.431445,1000,29763,2,0,31
-1.23066,-1.15388,-1.22108,-1.17671,1000,1623,4,1,27
-0.897411,-0.971948,-0.905317,-0.988602,1000,5455,4,0,29
-1.39449,-1.40675,-1.39439,-1.41164,1000,37926,10,0,17
-0.875252,-0.878334,-0.875322,-0.878709,1000,100000,4,0,8
-1.02739,-0.879584,-0.987992,-0.890102,1000,6951,4,1,8
-1.69447,-1.31862,-1.62548,-1.32684,1000,18329,8,1,49
-1.41059,-1.20753,-1.35179,-1.24048,1000,2636,6,1,24
-1.98675,-1.52795,-1.90849,-1.53913,1000,14384,10,1,12
-0.441094,-0.441094,-0.441094,-0.441094,1000,37926,2,0,16
-0.857337,-0.876823,-0.858243,-0.878766,1000,18329,4,0,10
-0.519294,-0.519294,-0.519294,-0.519294,1000,2636,2,1,13
-1.41798,-1.16684,-1.36247,-1.1818,1000,8858,6,1,10
-1.0789,-1.08646,-1.07899,-1.08686,1000,61584,6,0,28
-1.03207,-1.08245,-1.04291,-1.11107,1000,2069,4,0,13
-1.13683,-1.05397,-1.11832,-1.05001,1000,1623,4,1,14
-1.7062,-1.30339,-1.63649,-1.30462,1000,78475,8,1,31
-0.874524,-0.895191,-0.875776,-0.895845,1000,14384,4,0,12
-1.45672,-1.47967,-1.4574,-1.48672,1000,23357,10,0,40
-0.639037,-0.639037,-0.639037,-0.639037,1000,1623,2,0,30
-0.415121,-0.415121,-0.415121,-0.415121,1000,100000,2,1,2
-0.428189,-0.428189,-0.428189,-0.428189,1000,18329,2,1,42
-0.522659,-0.522659,-0.522659,-0.522659,1000,3359,2,0,16
-1.05896,-1.18986,-1.07312,-1.2181,1000,1274,4,0,9
-1.27648,-1.28058,-1.27652,-1.28137,1000,100000,8,0,21
-0.869941,-0.898773,-0.870125,-0.90404,1000,8858,4,0,48
-0.423613,-0.423613,-0.423613,-0.423613,1000,23357,2,1,30
-1.36765,-1.08497,-1.31359,-1.08789,1000,23357,6,1,11
-0.548388,-0.548388,-0.548387,-0.548387,1000,4281,2,0,34
-1.06402,-0.950006,-1.02988,-0.967563,1000,6951,4,1,12
-1.38752,-1.08942,-1.33231,-1.09108,1000,48329,6,1,15
-1.95739,-1.48041,-1.87859,-1.48933,1000,23357,10,1,1
-1.96836,-1.49751,-1.88818,-1.50111,1000,37926,10,1,21
-1.69341,-1.83462,-1.72086,-1.93265,1000,1274,10,0,46
-1.9756,-1.53575,-1.89354,-1.57767,1000,3359,10,1,42
-1.09543,-1.10156,-1.09571,-1.10262,1000,78475,6,0,21
-1.90518,-1.43351,-1.83035,-1.43535,1000,29763,10,1,35
-0.875805,-0.926999,-0.878609,-0.940651,1000,5455,4,0,1
-1.85344,-1.37269,-1.77511,-1.37735,1000,18329,10,1,7
-1.2248,-1.23132,-1.22475,-1.23247,1000,61584,8,0,31
-1.03091,-0.887909,-0.998545,-0.889489,1000,29763,4,1,49
-1.45262,-1.24342,-1.38987,-1.26958,1000,2069,6,1,30
-0.413581,-0.413581,-0.413581,-0.413581,1000,23357,2,1,13
-0.615353,-0.615353,-0.615353,-0.615353,1000,1000,2,0,49
-1.27472,-1.32942,-1.27633,-1.3583,1000,6951,8,0,13
-1.09622,-0.991,-1.06592,-1.00257,1000,4281,4,1,29
-0.445405,-0.445405,-0.445405,-0.445405,1000,14384,2,1,4
-1.38198,-1.08695,-1.32528,-1.09197,1000,23357,6,1,49
-1.39654,-1.40129,-1.39661,-1.40288,1000,100000,10,0,46
-0.879008,-0.950701,-0.884788,-0.9628,1000,3359,4,0,23
-1.5377,-1.70525,-1.54558,-1.80335,1000,1623,10,0,27
-1.92182,-1.43798,-1.84076,-1.45252,1000,11288,10,1,7
-0.406053,-0.406053,-0.406053,-0.406053,1000,100000,2,1,47
-1.88861,-1.38884,-1.80389,-1.40127,1000,23357,10,1,0
-0.508433,-0.508433,-0.508433,-0.508433,1000,4281,2,1,4
-1.10366,-1.12092,-1.10325,-1.12216,1000,23357,6,0,1
-1.73427,-1.36273,-1.66543,-1.37199,1000,23357,8,1,16
-1.25811,-1.28076,-1.25862,-1.28821,1000,18329,8,0,47
-1.14187,-1.17258,-1.14218,-1.18277,1000,14384,6,0,36
-0.560984,-0.560984,-0.560984,-0.560984,1000,2636,2,1,20
-1.67532,-1.26,-1.60421,-1.26105,1000,100000,8,1,27
-1.26562,-1.27328,-1.26568,-1.27385,1000,78475,8,0,34
-0.847003,-0.873619,-0.846771,-0.873901,1000,14384,4,0,37
-0.999781,-0.836915,-0.964645,-0.83751,1000,61584,4,1,10
-1.36233,-1.08155,-1.31031,-1.08337,1000,29763,6,1,4
-0.666673,-0.666672,-0.666672,-0.666672,1000,1274,2,0,34
-1.20044,-1.09713,-1.18988,-1.13824,1000,2069,4,1,25
-1.25024,-1.25619,-1.25043,-1.25849,1000,61584,8,0,14
-1.70378,-1.47085,-1.66379,-1.54404,1000,1274,8,1,48
-1.89451,-1.42225,-1.82035,-1.4261,1000,37926,10,1,15
-1.09661,-1.10311,-1.09696,-1.10442,1000,78475,6,0,30
-1.29633,-1.34263,-1.29861,-1.35634,1000,11288,8,0,15
-1.13759,-1.18568,-1.13368,-1.20394,1000,5455,6,0,17
-0.570535,-0.570535,-0.570535,-0.570535,1000,2636,2,0,1
-1.02522,-0.896657,-0.993173,-0.902728,1000,14384,4,1,14
-0.425957,-0.425957,-0.425957,-0.425957,1000,100000,2,1,35
-1.37853,-1.10571,-1.32451,-1.11003,1000,14384,6,1,37
-1.42728,-1.57745,-1.43348,-1.64523,1000,3359,10,0,12
-0.847068,-0.853651,-0.847381,-0.854003,1000,78475,4,0,8
-1.6818,-1.34141,-1.61501,-1.36046,1000,6951,8,1,35
-0.437255,-0.437255,-0.437255,-0.437255,1000,48329,2,1,32
-0.581339,-0.581339,-0.581339,-0.581339,1000,2636,2,0,25
-1.29138,-1.30271,-1.29183,-1.3055,1000,37926,8,0,19
-1.09134,-1.11823,-1.09139,-1.12765,1000,11288,6,0,45
-1.09391,-1.10678,-1.09408,-1.10887,1000,37926,6,0,18
-1.69865,-1.32432,-1.62626,-1.34417,1000,6951,8,1,1
-1.30369,-1.33354,-1.3047,-1.34243,1000,18329,8,0,28
-1.42122,-1.45414,-1.42072,-1.46753,1000,14384,10,0,1
-1.68955,-1.4114,-1.62359,-1.43689,1000,1274,8,1,34
-0.602443,-0.602443,-0.602443,-0.602443,1000,1274,2,0,13
-1.67577,-1.26724,-1.60412,-1.27108,1000,29763,8,1,2
-0.593527,-0.593527,-0.593527,-0.593527,1000,1623,2,1,25
-1.67611,-1.26318,-1.60184,-1.26908,1000,29763,8,1,38
-1.49772,-1.31587,-1.46117,-1.35193,1000,1623,6,1,22
-0.861505,-0.882432,-0.863002,-0.884764,1000,18329,4,0,25
-1.91707,-1.60058,-1.83667,-1.65832,1000,1000,10,1,15
-0.993655,-0.836937,-0.959528,-0.837938,1000,78475,4,1,17
-1.21395,-1.23944,-1.21426,-1.24636,1000,18329,8,0,48
-1.89358,-1.43707,-1.81711,-1.44788,1000,11288,10,1,30
-1.38291,-1.08612,-1.32584,-1.09084,1000,29763,6,1,7
-1.27119,-1.27979,-1.27135,-1.28212,1000,61584,8,0,22
-1.43591,-1.16392,-1.37854,-1.17895,1000,6951,6,1,45
-1.26945,-1.27761,-1.26972,-1.28019,1000,61584,8,0,46
-1.23322,-1.23907,-1.23339,-1.2401,1000,78475,8,0,20
-0.538539,-0.538539,-0.538539,-0.538539,1000,4281,2,0,29
-1.4765,-1.26433,-1.42814,-1.27832,1000,1623,6,1,18
-0.881168,-0.897528,-0.882338,-0.899458,1000,23357,4,0,18
-0.422706,-0.422706,-0.422706,-0.422706,1000,48329,2,0,46
-1.23865,-1.35018,-1.25125,-1.39699,1000,1623,6,0,26
-0.435963,-0.435963,-0.435963,-0.435963,1000,37926,2,0,40
-1.06314,-1.07663,-1.0639,-1.07938,1000,29763,6,0,10
-0.506598,-0.506598,-0.506598,-0.506598,1000,5455,2,0,0
-1.15486,-1.1679,-1.15598,-1.17071,1000,37926,6,0,42
-0.565605,-0.565605,-0.565605,-0.565605,1000,3359,2,0,17
-1.00457,-1.06598,-1.009,-1.07265,1000,2069,4,0,42
-1.93932,-1.54348,-1.8645,-1.56049,1000,2636,10,1,5
-0.828337,-0.831444,-0.828313,-0.831693,1000,78475,4,0,1
-1.17058,-1.23973,-1.17657,-1.26965,1000,4281,6,0,13
-1.4993,-1.3684,-1.46044,-1.42805,1000,1623,6,1,14
-0.971117,-1.06326,-0.980545,-1.06925,1000,1623,4,0,36
-0.415785,-0.415785,-0.415785,-0.415785,1000,100000,2,1,37
-1.90752,-1.4502,-1.8284,-1.46303,1000,18329,10,1,32
-0.615751,-0.615751,-0.615751,-0.615751,1000,1274,2,0,5
-1.02138,-0.878162,-0.987523,-0.883065,1000,14384,4,1,29
-0.851412,-0.864145,-0.852136,-0.866278,1000,29763,4,0,15
-1.3124,-1.34984,-1.31256,-1.36551,1000,11288,8,0,29
-1.28567,-1.2983,-1.28583,-1.30118,1000,37926,8,0,40
-1.00482,-0.871817,-0.97231,-0.871552,1000,18329,4,1,28
-1.37654,-1.10348,-1.32423,-1.10723,1000,37926,6,1,43
-0.456499,-0.456499,-0.456499,-0.456499,1000,11288,2,1,36
-0.470561,-0.470561,-0.470561,-0.470561,1000,11288,2,0,8
-0.869414,-0.894423,-0.870603,-0.897718,1000,11288,4,0,39
-1.40137,-1.10788,-1.34638,-1.108,1000,100000,6,1,24
-0.447859,-0.447859,-0.447859,-0.447859,1000,18329,2,0,15
-1.02834,-0.886742,-0.994343,-0.888281,1000,18329,4,1,24
-0.425033,-0.425033,-0.425033,-0.425033,1000,78475,2,1,49
-0.421153,-0.421153,-0.421153,-0.421153,1000,48329,2,1,30
-1.16088,-1.24593,-1.16809,-1.27586,1000,5455,6,0,49
-1.02989,-0.899961,-0.993335,-0.907156,1000,8858,4,1,25
-1.70617,-1.34431,-1.6375,-1.3611,1000,11288,8,1,18
-0.847797,-0.875509,-0.846028,-0.877529,1000,8858,4,0,2
-1.37394,-1.0937,-1.31937,-1.09949,1000,23357,6,1,38
-0.572019,-0.572019,-0.572019,-0.572019,1000,2069,2,0,18
-0.461888,-0.461888,-0.461888,-0.461888,1000,14384,2,1,6
-0.433334,-0.433334,-0.433334,-0.433334,1000,18329,2,1,4
-0.889514,-0.935585,-0.891666,-0.946153,1000,6951,4,0,43
-0.616046,-0.616046,-0.616046,-0.616046,1000,1623,2,0,34
-0.862081,-0.891236,-0.863552,-0.897221,1000,14384,4,0,8
-1.10448,-0.995668,-1.07119,-0.98612,1000,2069,4,1,47
-1.97174,-1.53572,-1.89127,-1.56026,1000,6951,10,1,36
-1.02876,-0.890187,-0.992548,-0.89332,1000,14384,4,1,39
-1.10442,-1.11205,-1.10466,-1.11311,1000,78475,6,0,42
-1.49708,-1.59736,-1.50782,-1.65386,1000,3359,10,0,15
-0.848452,-0.885701,-0.851151,-0.895395,1000,8858,4,0,37
-1.10724,-1.11556,-1.10746,-1.11681,1000,48329,6,0,49
-1.09476,-1.18511,-1.12493,-1.2255,1000,1274,4,0,38
-1.38342,-1.0921,-1.3285,-1.09361,1000,78475,6,1,15
-1.44932,-1.50242,-1.4476,-1.53238,1000,6951,10,0,20
-1.1027,-1.12421,-1.10426,-1.12972,1000,23357,6,0,16
-0.513205,-0.513205,-0.513205,-0.513205,1000,6951,2,0,15
-1.43945,-1.44614,-1.43961,-1.44731,1000,78475,10,0,42
-0.523202,-0.523202,-0.523202,-0.523202,1000,4281,2,0,35
-1.33219,-1.48419,-1.33462,-1.54617,1000,2069,8,0,35
-1.25538,-1.45662,-1.27201,-1.52103,1000,1274,6,0,35
-0.869669,-0.877099,-0.870226,-0.87825,1000,61584,4,0,10
-1.16773,-1.18818,-1.16777,-1.1986,1000,14384,6,0,15
-1.4003,-1.13288,-1.34436,-1.13841,1000,18329,6,1,34
-0.992458,-1.08706,-0.995801,-1.09691,1000,1274,4,0,27
-1.47516,-1.57356,-1.48056,-1.62731,1000,3359,10,0,47
-0.898927,-0.940892,-0.901613,-0.948068,1000,4281,4,0,0
-1.39117,-1.40195,-1.39162,-1.40474,1000,48329,10,0,44
-1.9164,-1.48071,-1.83338,-1.51685,1000,6951,10,1,33
-2.01413,-1.78714,-1.96546,-1.90965,1000,1000,10,1,46
-0.456894,-0.456894,-0.456894,-0.456894,1000,18329,2,1,48
-0.479778,-0.479778,-0.479778,-0.479778,1000,8858,2,0,41
-0.868347,-0.912893,-0.870143,-0.920729,1000,6951,4,0,10
-1.11835,-1.14752,-1.11995,-1.15792,1000,14384,6,0,16
-1.29189,-1.29737,-1.29195,-1.29804,1000,100000,8,0,32
-1.47372,-1.54061,-1.47366,-1.56092,1000,6951,10,0,33
-0.61713,-0.61713,-0.61713,-0.61713,1000,1000,2,0,48
-1.38357,-1.44505,-1.38434,-1.4651,1000,6951,10,0,0
-1.96762,-1.48932,-1.88657,-1.50733,1000,8858,10,1,11
-1.36954,-1.45655,-1.37429,-1.48888,1000,4281,10,0,23
-1.92693,-1.44848,-1.85096,-1.45764,1000,18329,10,1,30
-0.460829,-0.460829,-0.460829,-0.460829,1000,14384,2,0,39
-1.42738,-1.59603,-1.43498,-1.66438,1000,2069,10,0,0
-1.36447,-1.37647,-1.36453,-1.37972,1000,37926,10,0,31
-2.01129,-1.61254,-1.93042,-1.65436,1000,3359,10,1,49
-0.441844,-0.441844,-0.441844,-0.441844,1000,23357,2,0,25
-0.641543,-0.641543,-0.641543,-0.641543,1000,1000,2,1,22
-1.90926,-1.44568,-1.83379,-1.45078,1000,29763,10,1,11
-1.64692,-1.24953,-1.58042,-1.25035,1000,78475,8,1,18
-0.548991,-0.548991,-0.548991,-0.548991,1000,3359,2,1,39
-2.02549,-1.75378,-1.95765,-1.83898,1000,1274,10,1,32
-1.90962,-1.7264,-1.87163,-1.82201,1000,1000,8,1,2
-0.536281,-0.536281,-0.536281,-0.536281,1000,3359,2,1,3
-1.0306,-0.90115,-0.995184,-0.904314,1000,8858,4,1,35
-0.822897,-0.879713,-0.824582,-0.884677,1000,4281,4,0,21
-0.560428,-0.560428,-0.560428,-0.560428,1000,2636,2,0,9
-1.87571,-1.64867,-1.82455,-1.70474,1000,1274,8,1,14
-1.23647,-1.24525,-1.23676,-1.24734,1000,61584,8,0,21
-1.15215,-1.06918,-1.12398,-1.0738,1000,1623,4,1,3
-1.3829,-1.07501,-1.32662,-1.07524,1000,100000,6,1,19
-1.02268,-0.88018,-0.988829,-0.882409,1000,23357,4,1,40
-0.460074,-0.460074,-0.460074,-0.460074,1000,18329,2,1,27
-1.88774,-1.43515,-1.81148,-1.45813,1000,6951,10,1,16
-0.572839,-0.572839,-0.572839,-0.57284,1000,3359,2,0,48
-1.48765,-1.5092,-1.48804,-1.5169,1000,23357,10,0,32
-1.28153,-1.34486,-1.2842,-1.38669,1000,5455,8,0,19
-1.47564,-1.60395,-1.47917,-1.62447,1000,2636,10,0,44
-1.43814,-1.21623,-1.38412,-1.24283,1000,6951,6,1,4
-0.431071,-0.431071,-0.431071,-0.431071,1000,78475,2,1,29
-0.409668,-0.409668,-0.409668,-0.409668,1000,61584,2,1,11
-0.422171,-0.422171,-0.422171,-0.422171,1000,29763,2,0,13
-0.540323,-0.540323,-0.540323,-0.540323,1000,3359,2,0,41
-1.13454,-1.26175,-1.13904,-1.28515,1000,2636,6,0,40
-0.590361,-0.590361,-0.590361,-0.590361,1000,2069,2,1,12
-1.87016,-1.40793,-1.7932,-1.42369,1000,11288,10,1,44
-1.55136,-1.42473,-1.50588,-1.45719,1000,1623,6,1,23
-0.982897,-0.826364,-0.94825,-0.829112,1000,29763,4,1,0
-0.413635,-0.413635,-0.413635,-0.413635,1000,48329,2,0,38
-0.86702,-0.871681,-0.867306,-0.872361,1000,100000,4,0,16
-1.38793,-1.17394,-1.33444,-1.20337,1000,3359,6,1,10
-1.40794,-1.11047,-1.35208,-1.11167,1000,48329,6,1,42
-1.41804,-1.45709,-1.41875,-1.47175,1000,14384,10,0,49
-1.35514,-1.36165,-1.35556,-1.36366,1000,78475,10,0,18
-1.27058,-1.2834,-1.27094,-1.28619,1000,37926,8,0,8
-1.76782,-1.50401,-1.70268,-1.52739,1000,1623,8,1,48
-0.58646,-0.58646,-0.58646,-0.58646,1000,1274,2,1,9
-0.546362,-0.546362,-0.546362,-0.546362,1000,4281,2,1,10
-0.898819,-0.961582,-0.89888,-0.968857,1000,5455,4,0,15
-1.35335,-1.40622,-1.35489,-1.43198,1000,8858,10,0,30
-1.48965,-1.54274,-1.49012,-1.56062,1000,8858,10,0,44
-1.67779,-1.27631,-1.60624,-1.28755,1000,14384,8,1,26
-0.405923,-0.405923,-0.405923,-0.405923,1000,78475,2,0,0
-1.10791,-1.12916,-1.10852,-1.1323,1000,23357,6,0,0
-1.49343,-1.65108,-1.5056,-1.73844,1000,2069,10,0,32
-1.95485,-1.46379,-1.87433,-1.4659,1000,78475,10,1,13
-0.469331,-0.469331,-0.469331,-0.469331,1000,11288,2,0,18
-1.07191,-1.18546,-1.09517,-1.21433,1000,1274,4,0,49
-1.22891,-1.35526,-1.22538,-1.36864,1000,1623,6,0,34
-1.12737,-1.16488,-1.12825,-1.18108,1000,8858,6,0,7
-0.424932,-0.424932,-0.424932,-0.424932,1000,78475,2,0,33
-1.68488,-1.28401,-1.61208,-1.29016,1000,29763,8,1,17
-0.422711,-0.422711,-0.422711,-0.422711,1000,48329,2,0,43
-0.490974,-0.490974,-0.490974,-0.490974,1000,5455,2,0,42
-1.40529,-1.41578,-1.40561,-1.4173,1000,48329,10,0,32
-0.594614,-0.594614,-0.594614,-0.594614,1000,2069,2,0,24
-0.639697,-0.639697,-0.639697,-0.639697,1000,1000,2,1,3
-1.82112,-1.60612,-1.75335,-1.69111,1000,1274,8,1,1
-1.10141,-1.1115,-1.10179,-1.11381,1000,48329,6,0,13
-0.446998,-0.446998,-0.446998,-0.446998,1000,23357,2,1,35
-1.42292,-1.43691,-1.42317,-1.43913,1000,37926,10,0,19
-1.51134,-1.7626,-1.51438,-1.84603,1000,1274,10,0,29
-2.02798,-1.67059,-1.94522,-1.74306,1000,2636,10,1,26
-1.01893,-0.884628,-0.985952,-0.887539,1000,14384,4,1,47
-0.828513,-0.847009,-0.828647,-0.846814,1000,18329,4,0,21
-1.02479,-0.873344,-0.990641,-0.873733,1000,37926,4,1,26
-0.878165,-0.933992,-0.881836,-0.942198,1000,5455,4,0,43
-1.43949,-1.22841,-1.39083,-1.25235,1000,3359,6,1,44
-1.37529,-1.39068,-1.37578,-1.39547,1000,37926,10,0,25
-1.66268,-1.25716,-1.59172,-1.25891,1000,48329,8,1,47
-1.73388,-1.34343,-1.66305,-1.35698,1000,14384,8,1,7
-0.561411,-0.561411,-0.561411,-0.561411,1000,3359,2,0,47
-1.90365,-1.40289,-1.8228,-1.40366,1000,78475,10,1,20
-1.26315,-1.33866,-1.26008,-1.35102,1000,4281,8,0,11
-1.44454,-1.26084,-1.40051,-1.29654,1000,4281,6,1,36
-1.70202,-1.31757,-1.63252,-1.32283,1000,23357,8,1,2
-1.72465,-1.44828,-1.66911,-1.50243,1000,2069,8,1,5
-0.992519,-0.837071,-0.958138,-0.837415,1000,29763,4,1,3
-1.90935,-1.46989,-1.83169,-1.4946,1000,11288,10,1,3
-0.622051,-0.622051,-0.622051,-0.622051,1000,1274,2,1,41
-1.84469,-1.44244,-1.77405,-1.47797,1000,3359,10,1,19
-1.6983,-1.32167,-1.63176,-1.325,1000,29763,8,1,29
-1.87041,-1.38945,-1.79489,-1.39767,1000,18329,10,1,39
-1.51354,-1.56404,-1.5158,-1.58715,1000,11288,10,0,27
-0.445235,-0.445235,-0.445235,-0.445235,1000,18329,2,1,38
-0.975105,-1.06124,-0.976868,-1.0732,1000,2636,4,0,29
-0.526814,-0.526814,-0.526814,-0.526814,1000,4281,2,1,3
-1.71458,-1.33744,-1.64712,-1.34151,1000,37926,8,1,36
-1.47074,-1.49886,-1.47168,-1.51114,1000,14384,10,0,16
-0.448252,-0.448252,-0.448252,-0.448252,1000,18329,2,0,49
-1.39599,-1.11227,-1.34076,-1.11505,1000,18329,6,1,5
-0.436857,-0.436857,-0.436857,-0.436857,1000,18329,2,0,27
-1.00326,-0.865296,-0.970922,-0.866045,1000,8858,4,1,42
-1.37025,-1.06678,-1.31476,-1.06752,1000,100000,6,1,15
-1.29759,-1.30935,-1.29758,-1.31201,1000,37926,8,0,12
-1.13997,-1.17786,-1.14224,-1.19644,1000,11288,6,0,29
-1.47528,-1.58305,-1.48117,-1.63988,1000,2636,10,0,38
-1.41018,-1.12569,-1.35649,-1.12637,1000,78475,6,1,46
-0.487639,-0.487639,-0.487639,-0.487639,1000,8858,2,1,24
-0.999934,-0.851629,-0.966289,-0.852695,1000,29763,4,1,24
-1.3755,-1.07944,-1.31615,-1.08153,1000,14384,6,1,33
-0.432011,-0.432011,-0.432011,-0.432011,1000,37926,2,0,41
-0.901865,-0.963877,-0.902989,-0.978794,1000,4281,4,0,2
-0.438434,-0.438434,-0.438434,-0.438434,1000,18329,2,1,44
-1.89828,-1.38475,-1.81723,-1.3856,1000,100000,10,1,18
-1.43187,-1.60996,-1.43836,-1.62784,1000,1274,8,0,16
-0.676858,-0.676858,-0.676858,-0.676858,1000,1000,2,0,28
-1.99802,-1.66366,-1.93672,-1.76684,1000,1000,10,1,30
-1.03325,-0.906718,-1.00029,-0.913248,1000,11288,4,1,8
-0.854629,-0.858367,-0.854628,-0.858769,1000,100000,4,0,2
-0.61814,-0.61814,-0.61814,-0.61814,1000,1274,2,0,17
-0.428973,-0.428973,-0.428973,-0.428973,1000,78475,2,1,18
-1.53563,-1.64964,-1.54213,-1.71339,1000,2069,10,0,28
-1.57424,-1.36774,-1.52311,-1.37723,1000,1000,6,1,8
-0.41709,-0.41709,-0.41709,-0.41709,1000,23357,2,1,14
-0.549216,-0.549216,-0.549216,-0.549216,1000,2069,2,0,15
-1.12745,-1.18073,-1.12789,-1.20193,1000,5455,6,0,21
-1.34542,-1.39709,-1.34776,-1.41581,1000,8858,8,0,47
-1.02781,-0.883194,-0.993668,-0.886091,1000,29763,4,1,38
-1.14309,-1.14912,-1.14327,-1.15041,1000,61584,6,0,1
-1.0076,-0.87069,-0.974565,-0.877425,1000,14384,4,1,7
-1.67849,-1.25759,-1.60627,-1.26235,1000,18329,8,1,11
-0.459275,-0.459275,-0.459275,-0.459275,1000,11288,2,0,41
-1.4542,-1.49009,-1.45459,-1.50107,1000,14384,10,0,19
-0.433578,-0.433578,-0.433578,-0.433578,1000,23357,2,0,29
-1.00172,-0.853942,-0.96917,-0.855629,1000,48329,4,1,45
-1.67012,-1.27449,-1.60254,-1.2785,1000,48329,8,1,44
-1.75536,-1.56672,-1.70545,-1.63332,1000,1623,8,1,45
-0.439518,-0.439518,-0.439518,-0.439518,1000,29763,2,0,12
-0.436062,-0.436062,-0.436062,-0.436062,1000,14384,2,0,11
-1.02168,-0.894838,-0.986383,-0.900283,1000,3359,4,1,6
-1.28453,-1.30136,-1.28554,-1.30649,1000,29763,8,0,35
-1.01379,-0.857036,-0.980021,-0.857337,1000,100000,4,1,3
-1.68661,-1.36826,-1.62549,-1.39315,1000,5455,8,1,8
