HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-10.4066,-13.4088,-10.4266,-14.4781,1000,23357,8,1,48
-0.414138,-0.414138,-0.414138,-0.414138,1000,78475,2,1,38
-2.99208,-3.43556,-2.99872,-3.66715,1000,8858,4,1,34
-10.8736,-11.812,-10.9647,-13.6532,1000,1623,8,1,16
-7.55667,-7.88972,-7.56083,-8.06529,1000,23357,8,0,34
-0.434981,-0.434981,-0.434981,-0.434981,1000,14384,2,0,28
-0.528009,-0.528009,-0.528009,-0.528009,1000,5455,2,1,47
-4.42873,-4.52066,-4.42994,-4.54415,1000,61584,6,0,30
-14.984,-18.7239,-15.0169,-21.86,1000,6951,10,1,37
-0.440935,-0.440935,-0.440935,-0.440935,1000,29763,2,0,5
-0.4632,-0.463201,-0.463201,-0.463201,1000,11288,2,0,22
-10.8607,-11.9276,-10.968,-13.8811,1000,1623,8,1,8
-6.39313,-7.92255,-6.41543,-8.71496,1000,11288,6,1,32
-11.0694,-12.324,-11.0952,-13.1832,1000,4281,10,0,44
-3.36376,-3.33776,-3.41457,-3.53667,1000,2069,4,1,14
-0.419758,-0.419758,-0.419758,-0.419758,1000,78475,2,0,38
-14.9199,-19.2376,-14.9439,-21.664,1000,14384,10,1,49
-15.1137,-17.9824,-15.2123,-21.4545,1000,2636,10,1,40
-3.28477,-3.33473,-3.32018,-3.57436,1000,2069,4,1,45
-0.60138,-0.60138,-0.60138,-0.60138,1000,1623,2,1,32
-2.07593,-2.15816,-2.08074,-2.17728,1000,18329,4,0,35
-14.8519,-20.25,-14.8746,-20.9638,1000,100000,10,1,44
-10.7975,-11.4287,-10.8041,-11.935,1000,18329,10,0,12
-0.441838,-0.441838,-0.441838,-0.441838,1000,18329,2,1,10
-0.411696,-0.411696,-0.411696,-0.411696,1000,78475,2,1,45
-0.426452,-0.426452,-0.426452,-0.426452,1000,29763,2,0,35
-7.39242,-7.8531,-7.396,-8.08777,1000,14384,8,0,8
-2.92854,-3.42538,-2.93887,-3.68357,1000,8858,4,1,39
-15.2259,-17.4622,-15.3187,-20.6634,1000,2069,10,1,49
-3.40417,-3.26309,-3.45436,-3.459,1000,1623,4,1,20
-7.77341,-9.29396,-7.91711,-9.73319,1000,1274,8,0,11
-2.20397,-2.38191,-2.21068,-2.42644,1000,6951,4,0,3
-0.436359,-0.436359,-0.436359,-0.436359,1000,23357,2,1,3
-3.27974,-3.15305,-3.36121,-3.30461,1000,1000,4,1,45
-2.92567,-3.49493,-2.9303,-3.62566,1000,29763,4,1,27
-14.9611,-18.5876,-14.9956,-21.8253,1000,6951,10,1,21
-6.3461,-8.03579,-6.36149,-8.64948,1000,18329,6,1,27
-14.8902,-20.1033,-14.9127,-21.25,1000,61584,10,1,46
-0.484759,-0.484759,-0.484759,-0.484759,1000,5455,2,1,2
-10.9876,-11.5257,-10.9961,-11.9564,1000,18329,10,0,22
-15.0239,-18.7863,-15.0732,-21.9297,1000,6951,10,1,30
-0.566961,-0.566961,-0.566961,-0.566961,1000,2636,2,0,8
-0.413965,-0.413965,-0.413965,-0.413965,1000,61584,2,0,13
-10.3993,-13.3807,-10.4252,-14.9954,1000,14384,8,1,21
-7.37718,-8.063,-7.39861,-8.38825,1000,6951,8,0,39
-10.3456,-13.8436,-10.3641,-14.8366,1000,37926,8,1,6
-4.63642,-5.42287,-4.68558,-5.62104,1000,2069,6,0,13
-10.4509,-13.2182,-10.4881,-15.0926,1000,8858,8,1,11
-7.53201,-8.69153,-7.58444,-9.15549,1000,2636,8,0,21
-6.98368,-6.98416,-7.11516,-7.66072,1000,1274,6,1,39
-8.25854,-9.76623,-8.48914,-10.3726,1000,1000,8,0,0
-0.525759,-0.525759,-0.525759,-0.525759,1000,5455,2,1,8
-0.426719,-0.426719,-0.426719,-0.426719,1000,23357,2,1,49
-2.03168,-2.08775,-2.03335,-2.10727,1000,29763,4,0,8
-3.23669,-3.20601,-3.26757,-3.38262,1000,2069,4,1,19
-10.9951,-11.4687,-11.0033,-11.8343,1000,23357,10,0,11
-6.67263,-7.11917,-6.71586,-7.98074,1000,2069,6,1,10
-3.38563,-3.4355,-3.45395,-3.63571,1000,1623,4,1,38
-0.440235,-0.440235,-0.440235,-0.440235,1000,23357,2,0,39
-10.3904,-13.3285,-10.4064,-14.5384,1000,23357,8,1,27
-10.7059,-10.872,-10.7067,-10.9498,1000,100000,10,0,9
-7.39472,-8.19345,-7.41317,-8.67181,1000,6951,8,0,26
-0.557781,-0.557781,-0.557781,-0.557781,1000,3359,2,1,25
-4.73469,-5.43682,-4.78929,-5.69774,1000,2636,6,0,25
-0.438641,-0.438641,-0.438641,-0.438641,1000,29763,2,1,4
-3.20016,-3.23911,-3.21761,-3.44437,1000,2636,4,1,21
-4.42712,-4.5321,-4.42875,-4.55613,1000,48329,6,0,27
-4.54117,-4.58401,-4.54194,-4.59315,1000,100000,6,0,0
-0.441924,-0.441924,-0.441924,-0.441924,1000,48329,2,1,17
-2.50718,-2.76231,-2.54967,-2.81956,1000,1000,4,0,10
-6.33966,-8.18302,-6.35316,-8.36818,1000,100000,6,1,2
-7.72211,-9.00631,-7.83478,-9.37553,1000,1274,8,0,28
-15.2443,-17.9484,-15.3471,-21.4323,1000,2069,10,1,48
-0.445774,-0.445774,-0.445774,-0.445774,1000,29763,2,0,48
-6.35531,-7.95522,-6.37146,-8.64324,1000,18329,6,1,30
-4.5155,-4.59905,-4.51717,-4.63528,1000,61584,6,0,3
-7.56573,-8.73854,-7.60525,-9.28322,1000,2636,8,0,23
-6.34191,-8.19765,-6.3569,-8.62108,1000,37926,6,1,24
-7.09205,-7.08027,-7.29892,-7.84455,1000,1000,6,1,31
-0.421639,-0.421639,-0.421639,-0.421639,1000,37926,2,1,2
-7.65283,-8.74053,-7.71022,-9.26815,1000,2636,8,0,37
-4.40949,-4.61221,-4.41263,-4.71079,1000,23357,6,0,40
-2.08625,-2.11153,-2.08757,-2.11452,1000,78475,4,0,23
-10.427,-13.2249,-10.4465,-14.4437,1000,18329,8,1,40
-2.0592,-2.09501,-2.06047,-2.10011,1000,48329,4,0,13
-10.837,-11.9708,-10.8581,-12.8142,1000,6951,10,0,29
-14.9336,-18.8095,-14.9711,-21.8368,1000,8858,10,1,18
-14.8494,-19.3279,-14.8679,-20.9424,1000,29763,10,1,29
-0.480499,-0.480499,-0.480499,-0.480499,1000,5455,2,1,48
-2.09559,-2.1206,-2.09626,-2.12446,1000,78475,4,0,18
-10.5972,-10.9367,-10.6018,-11.1467,1000,48329,10,0,43
-7.87129,-9.277,-8.00777,-9.80636,1000,1274,8,0,30
-7.40958,-7.51566,-7.41009,-7.53342,1000,100000,8,0,5
-10.7087,-10.9095,-10.7114,-10.9932,1000,78475,10,0,48
-7.85771,-8.91707,-7.907,-9.56824,1000,2636,8,0,11
-0.634372,-0.634372,-0.634372,-0.634372,1000,1000,2,0,38
-7.68742,-8.79549,-7.77527,-9.25419,1000,2069,8,0,16
-7.5515,-8.47033,-7.57367,-9.06876,1000,4281,8,0,5
-4.9974,-5.89893,-5.10969,-6.20527,1000,1274,6,0,30
-7.66112,-8.35355,-7.68395,-8.87087,1000,5455,8,0,40
-2.19397,-2.40312,-2.20862,-2.45743,1000,5455,4,0,18
-2.90632,-3.53731,-2.91357,-3.65547,1000,37926,4,1,8
-6.28957,-8.29825,-6.30084,-8.59435,1000,78475,6,1,3
-14.8642,-19.8535,-14.8854,-21.1128,1000,48329,10,1,5
-2.37089,-2.59732,-2.39514,-2.66921,1000,2069,4,0,8
-4.38766,-4.58701,-4.39288,-4.66439,1000,23357,6,0,37
-4.47625,-4.57209,-4.47908,-4.60149,1000,48329,6,0,30
-14.8738,-19.9582,-14.9024,-21.688,1000,29763,10,1,31
-3.03574,-3.36333,-3.03485,-3.60491,1000,6951,4,1,27
-0.476601,-0.476601,-0.476601,-0.476601,1000,14384,2,0,37
-0.560044,-0.560044,-0.560044,-0.560044,1000,2636,2,0,17
-7.97201,-9.328,-8.00985,-9.76546,1000,1000,8,0,2
-10.49,-12.7654,-10.5002,-14.6273,1000,6951,8,1,25
-0.587632,-0.587632,-0.587632,-0.587632,1000,2636,2,0,36
-3.05308,-3.33995,-3.05727,-3.59629,1000,5455,4,1,34
-6.90699,-7.44419,-6.96862,-8.32714,1000,2069,6,1,2
-4.86189,-5.58995,-4.92447,-5.77386,1000,1623,6,0,31
-4.48924,-4.53906,-4.49043,-4.55313,1000,100000,6,0,15
-2.95131,-3.56995,-2.96003,-3.68235,1000,37926,4,1,18
-4.50401,-4.55153,-4.50485,-4.56338,1000,100000,6,0,3
-10.8348,-12.9898,-10.9735,-13.703,1000,1274,10,0,34
-14.8766,-20.0516,-14.9014,-22.0218,1000,29763,10,1,0
-0.504893,-0.504893,-0.504893,-0.504893,1000,4281,2,1,29
-0.545521,-0.545521,-0.545522,-0.545521,1000,4281,2,0,11
-11.0437,-11.4069,-11.0446,-11.6555,1000,29763,10,0,48
-4.58418,-5.06623,-4.60486,-5.23602,1000,5455,6,0,39
-10.5283,-11.1223,-10.5358,-11.5062,1000,23357,10,0,13
-0.502024,-0.502024,-0.502024,-0.502024,1000,6951,2,0,13
-7.49007,-8.2022,-7.50382,-8.62007,1000,6951,8,0,11
-8.11253,-9.56291,-8.33147,-10.0727,1000,1000,8,0,18
-10.4113,-13.2311,-10.44,-14.8962,1000,11288,8,1,29
-10.317,-13.6994,-10.3334,-14.2854,1000,61584,8,1,49
-7.41186,-8.52985,-7.46317,-9.03309,1000,3359,8,0,35
-10.7454,-10.9036,-10.7467,-10.9903,1000,100000,10,0,21
-10.4148,-13.6559,-10.4378,-14.6837,1000,29763,8,1,35
-6.36714,-7.99453,-6.37931,-8.63864,1000,18329,6,1,12
-14.8849,-20.2289,-14.9073,-22.2055,1000,37926,10,1,32
-2.08853,-2.10571,-2.08912,-2.10763,1000,100000,4,0,20
-0.564974,-0.564974,-0.564974,-0.564974,1000,3359,2,1,1
-4.7095,-5.61685,-4.75898,-5.80177,1000,1274,6,0,29
-6.64801,-7.4801,-6.69734,-8.4523,1000,2636,6,1,41
-0.449294,-0.449294,-0.449294,-0.449294,1000,14384,2,1,14
-4.48381,-4.69174,-4.48911,-4.76743,1000,23357,6,0,17
-4.38063,-4.43666,-4.38105,-4.43844,1000,100000,6,0,9
-0.506213,-0.506213,-0.506213,-0.506213,1000,3359,2,0,7
-6.30947,-8.26508,-6.32242,-8.58119,1000,78475,6,1,5
-6.57175,-7.45154,-6.5894,-8.45001,1000,3359,6,1,8
-7.66252,-8.77575,-7.71248,-9.238,1000,2636,8,0,38
-10.8176,-12.4331,-10.8748,-13.2174,1000,2636,10,0,24
-11.4536,-13.4347,-11.5984,-14.3621,1000,1274,10,0,16
-4.47656,-4.57114,-4.47877,-4.60776,1000,48329,6,0,21
-6.35347,-8.16401,-6.36997,-8.6589,1000,29763,6,1,42
-3.38184,-3.33526,-3.4901,-3.48049,1000,1000,4,1,20
-11.3594,-12.9858,-11.4555,-13.9103,1000,2069,10,0,45
-2.04093,-2.09395,-2.04196,-2.10401,1000,29763,4,0,34
-10.6343,-12.3404,-10.6907,-14.395,1000,2636,8,1,12
-2.1006,-2.15485,-2.10361,-2.17084,1000,29763,4,0,43
-10.4046,-13.1091,-10.4205,-14.6475,1000,14384,8,1,36
-2.06975,-2.10188,-2.07054,-2.10989,1000,61584,4,0,16
-2.58648,-2.8534,-2.64858,-2.93326,1000,1000,4,0,43
-2.95592,-3.50935,-2.96275,-3.67823,1000,18329,4,1,12
-6.83177,-6.97717,-6.96905,-7.65541,1000,1274,6,1,0
-0.401662,-0.401662,-0.401662,-0.401662,1000,100000,2,1,32
-0.618976,-0.618976,-0.618976,-0.618976,1000,1623,2,0,5
-10.4575,-12.5267,-10.4839,-14.5926,1000,4281,8,1,27
-10.6321,-12.0756,-10.6632,-14.0574,1000,2636,8,1,43
-2.08022,-2.13662,-2.08179,-2.14915,1000,29763,4,0,11
-0.425452,-0.425452,-0.425452,-0.425452,1000,29763,2,1,38
-10.7789,-11.1,-10.7824,-11.273,1000,48329,10,0,39
-4.46658,-4.90163,-4.48106,-5.06302,1000,6951,6,0,45
-7.79013,-8.94682,-7.85412,-9.41073,1000,2069,8,0,3
-7.53946,-8.29153,-7.55968,-8.65363,1000,6951,8,0,12
-4.60193,-5.16169,-4.63581,-5.37659,1000,3359,6,0,40
-0.453473,-0.453473,-0.453473,-0.453473,1000,23357,2,0,42
-14.877,-18.9466,-14.9049,-21.7085,1000,11288,10,1,11
-0.410707,-0.410707,-0.410707,-0.410707,1000,78475,2,0,3
-10.9255,-12.3699,-10.955,-13.1832,1000,4281,10,0,18
-2.139,-2.24946,-2.14371,-2.27194,1000,14384,4,0,15
-4.65913,-5.15258,-4.69263,-5.37781,1000,4281,6,0,8
-10.8433,-11.5655,-10.8539,-12.118,1000,14384,10,0,33
-10.3919,-13.6146,-10.4103,-14.7438,1000,29763,8,1,8
-11.0013,-12.0358,-11.0021,-12.8023,1000,6951,10,0,12
-6.35758,-7.48195,-6.35545,-8.39902,1000,6951,6,1,43
-10.3541,-13.3763,-10.3739,-14.5599,1000,23357,8,1,6
-4.42774,-4.55436,-4.42929,-4.61377,1000,37926,6,0,25
-6.31803,-8.35704,-6.33498,-8.68828,1000,61584,6,1,24
-15.1005,-18.0808,-15.1569,-21.5882,1000,3359,10,1,37
-14.8385,-20.1117,-14.8602,-20.9927,1000,78475,10,1,19
-15.0731,-18.4271,-15.1313,-21.8842,1000,4281,10,1,2
-4.83717,-5.53033,-4.9113,-5.76124,1000,1623,6,0,11
-10.8002,-11.126,-10.8023,-11.2869,1000,48329,10,0,1
-2.92792,-3.47775,-2.93263,-3.64439,1000,23357,4,1,3
-10.3562,-13.7614,-10.3746,-14.1704,1000,100000,8,1,39
-14.8508,-19.4057,-14.8672,-21.6669,1000,18329,10,1,29
-0.599793,-0.599793,-0.599793,-0.599794,1000,1000,2,0,44
-5.23271,-5.941,-5.31116,-6.17221,1000,1000,6,0,8
-3.05096,-3.32988,-3.05598,-3.59655,1000,4281,4,1,16
-0.460796,-0.460796,-0.460796,-0.460796,1000,8858,2,0,43
-7.41895,-7.80222,-7.42649,-8.00952,1000,18329,8,0,22
-3.11174,-3.31897,-3.12217,-3.57006,1000,4281,4,1,17
-6.34045,-8.18593,-6.3568,-8.47996,1000,61584,6,1,29
-11.4879,-13.3814,-11.6061,-14.5138,1000,1623,10,0,14
-2.04947,-2.07069,-2.04953,-2.07433,1000,78475,4,0,41
-0.435319,-0.435319,-0.435319,-0.435319,1000,37926,2,1,24
-6.30408,-8.21591,-6.31695,-8.54304,1000,61584,6,1,49
-0.4392,-0.4392,-0.4392,-0.4392,1000,23357,2,1,42
-0.42223,-0.42223,-0.42223,-0.42223,1000,37926,2,0,47
-2.54057,-2.73179,-2.57148,-2.78667,1000,1274,4,0,43
-0.481405,-0.481405,-0.481405,-0.481405,1000,6951,2,1,15
-10.6561,-11.616,-10.6814,-12.2231,1000,8858,10,0,38
-15.2,-17.8631,-15.2501,-21.3381,1000,2636,10,1,23
-3.09501,-3.32319,-3.11585,-3.57874,1000,3359,4,1,3
-14.9739,-18.7364,-15.005,-21.8668,1000,6951,10,1,42
-7.97822,-9.467,-8.12348,-9.90348,1000,1000,8,0,21
-10.3646,-13.4634,-10.3858,-14.9157,1000,18329,8,1,23
-2.07127,-2.10027,-2.0722,-2.1084,1000,61584,4,0,47
-0.538428,-0.538428,-0.538428,-0.538428,1000,2636,2,0,34
-0.483865,-0.483865,-0.483865,-0.483865,1000,8858,2,0,21
-2.06862,-2.19058,-2.07536,-2.21745,1000,11288,4,0,47
-4.46638,-4.65898,-4.46993,-4.75451,1000,23357,6,0,27
-0.623261,-0.623261,-0.623261,-0.623261,1000,1623,2,0,14
-2.20181,-2.39743,-2.21909,-2.47295,1000,5455,4,0,14
-10.3745,-13.7142,-10.3928,-14.3277,1000,61584,8,1,12
-0.428912,-0.428912,-0.428912,-0.428912,1000,78475,2,0,28
-0.633632,-0.633632,-0.633632,-0.633632,1000,2069,2,1,11
-7.38855,-7.58975,-7.39133,-7.66705,1000,48329,8,0,15
-10.6738,-10.8625,-10.6751,-10.9523,1000,100000,10,0,4
-6.32182,-8.09655,-6.33084,-8.75905,1000,23357,6,1,20
-6.31079,-8.17791,-6.31978,-8.38013,1000,100000,6,1,31
-11.6204,-13.4565,-11.6886,-14.7022,1000,2069,10,0,47
-10.6452,-12.3818,-10.6861,-13.227,1000,3359,10,0,6
-6.37507,-7.73237,-6.39283,-8.60195,1000,8858,6,1,34
-3.04262,-3.37968,-3.05032,-3.63617,1000,5455,4,1,7
-10.788,-11.7708,-10.8077,-12.4074,1000,8858,10,0,0
-14.8769,-19.4208,-14.9034,-21.1768,1000,23357,10,1,24
-15.3259,-17.9052,-15.4247,-21.1234,1000,2069,10,1,23
-0.490344,-0.490344,-0.490344,-0.490344,1000,6951,2,1,0
-6.31372,-8.34097,-6.32766,-8.55312,1000,100000,6,1,14
-2.46493,-2.67763,-2.50774,-2.74307,1000,1274,4,0,41
-2.93318,-3.59158,-2.93938,-3.66774,1000,78475,4,1,49
-3.10673,-3.21678,-3.10026,-3.4512,1000,3359,4,1,36
-15.7689,-16.9136,-15.9775,-19.7578,1000,1000,10,1,39
-10.6903,-12.0704,-10.7276,-13.9994,1000,2069,8,1,27
-0.553977,-0.553977,-0.553977,-0.553977,1000,3359,2,0,13
-2.26472,-2.4516,-2.26813,-2.47227,1000,2636,4,0,4
-7.60096,-8.55423,-7.63724,-9.09605,1000,4281,8,0,27
-0.606082,-0.606082,-0.606082,-0.606082,1000,1623,2,1,44
-2.95681,-3.47303,-2.96148,-3.70368,1000,14384,4,1,1
-0.54067,-0.54067,-0.54067,-0.54067,1000,3359,2,0,42
-0.418424,-0.418424,-0.418424,-0.418424,1000,37926,2,0,33
-0.435339,-0.435339,-0.435339,-0.435339,1000,18329,2,1,40
-2.15902,-2.24486,-2.16489,-2.27287,1000,14384,4,0,14
-7.74156,-8.93767,-7.77728,-9.47222,1000,2636,8,0,20
-3.18518,-3.17698,-3.2148,-3.37163,1000,1623,4,1,26
-7.54418,-7.94459,-7.55248,-8.17003,1000,18329,8,0,36
-0.584673,-0.584673,-0.584673,-0.584673,1000,2069,2,0,27
-10.3651,-13.6127,-10.3839,-14.6788,1000,29763,8,1,36
-3.3483,-3.33862,-3.40937,-3.55605,1000,1623,4,1,6
-3.01474,-3.32414,-3.02613,-3.55928,1000,5455,4,1,8
-0.57739,-0.57739,-0.57739,-0.57739,1000,2069,2,0,14
-10.7981,-10.9917,-10.8007,-11.0616,1000,78475,10,0,11
-10.9165,-11.8064,-11.0266,-13.6162,1000,1274,8,1,22
-6.50808,-7.23401,-6.54135,-8.1487,1000,2636,6,1,34
-2.07752,-2.21058,-2.07803,-2.23608,1000,8858,4,0,16
-15.1244,-17.5,-15.1811,-20.8129,1000,2636,10,1,38
-11.0063,-11.8858,-11.1221,-13.5934,1000,1274,8,1,35
-3.08288,-3.35429,-3.08978,-3.60195,1000,4281,4,1,18
-10.9793,-12.9715,-11.0756,-13.9351,1000,2069,10,0,48
-4.55706,-4.83438,-4.56742,-5.00001,1000,14384,6,0,44
-10.9373,-11.2692,-10.9401,-11.3901,1000,37926,10,0,42
-7.39006,-7.71947,-7.39394,-7.86487,1000,23357,8,0,47
-0.582677,-0.582677,-0.582677,-0.582677,1000,2069,2,0,42
-3.33264,-3.27347,-3.39305,-3.47997,1000,1623,4,1,18
-2.38465,-2.61649,-2.41373,-2.67522,1000,1623,4,0,22
-2.08181,-2.14979,-2.08328,-2.16132,1000,23357,4,0,46
-10.6729,-12.2437,-10.7059,-14.2135,1000,2636,8,1,31
-6.46038,-7.79023,-6.48784,-8.72072,1000,6951,6,1,17
-7.75913,-8.63001,-7.78592,-9.15008,1000,4281,8,0,42
-11.1494,-11.4709,-11.3023,-13.0987,1000,1000,8,1,17
-0.489188,-0.489188,-0.489188,-0.489188,1000,8858,2,1,15
-10.393,-13.5062,-10.4135,-14.779,1000,23357,8,1,12
-0.424831,-0.424831,-0.424831,-0.424831,1000,23357,2,1,32
-0.448187,-0.448187,-0.448187,-0.448187,1000,8858,2,0,26
-0.565176,-0.565176,-0.565176,-0.565176,1000,3359,2,1,21
-2.95072,-3.43173,-2.95385,-3.6146,1000,14384,4,1,17
-14.8888,-20.0441,-14.9094,-20.6979,1000,100000,10,1,17
-4.65692,-5.33224,-4.69731,-5.56694,1000,3359,6,0,38
-0.495512,-0.495512,-0.495512,-0.495512,1000,6951,2,1,19
-10.965,-12.4542,-11.0161,-13.2221,1000,3359,10,0,31
-0.576594,-0.576594,-0.576594,-0.576594,1000,2069,2,0,5
-2.16147,-2.3605,-2.16741,-2.40403,1000,4281,4,0,23
-3.41494,-3.30714,-3.4848,-3.49486,1000,1274,4,1,43
-7.45971,-8.66469,-7.51797,-9.141,1000,2636,8,0,3
-7.38571,-7.91105,-7.39493,-8.2055,1000,11288,8,0,8
-15.3937,-17.1829,-15.4711,-20.4486,1000,1623,10,1,46
-2.92435,-3.44404,-2.92848,-3.58087,1000,23357,4,1,36
-4.40767,-4.55046,-4.41013,-4.59658,1000,37926,6,0,48
-4.91721,-5.72127,-4.96909,-5.91518,1000,1274,6,0,22
-11.2725,-13.6419,-11.4837,-14.623,1000,1274,10,0,9
-2.93766,-3.48875,-2.94696,-3.6654,1000,18329,4,1,47
-11.3303,-13.785,-11.5076,-14.8426,1000,1000,10,0,8
-11.0396,-11.3117,-11.0438,-11.4332,1000,48329,10,0,5
-10.3525,-14.0294,-10.3699,-14.7991,1000,61584,8,1,36
-2.96633,-3.43716,-2.96843,-3.61542,1000,14384,4,1,27
-0.467444,-0.467444,-0.467444,-0.467444,1000,6951,2,1,2
-4.85728,-5.59476,-4.91952,-5.91135,1000,2069,6,0,27
-0.421217,-0.421217,-0.421217,-0.421217,1000,78475,2,1,40
-7.50499,-8.0926,-7.52304,-8.49184,1000,8858,8,0,46
-0.42575,-0.42575,-0.42575,-0.42575,1000,29763,2,0,28
-15.5574,-17.7741,-15.6893,-21.2634,1000,1623,10,1,4
-4.82757,-5.45418,-4.85037,-5.67839,1000,2069,6,0,28
-14.8593,-19.0391,-14.8729,-20.7844,1000,23357,10,1,45
-0.612112,-0.612112,-0.612112,-0.612112,1000,1000,2,1,13
-10.7256,-10.963,-10.7275,-11.0754,1000,78475,10,0,41
-6.40139,-7.81199,-6.42022,-8.70895,1000,8858,6,1,4
-3.00254,-3.39733,-3.00671,-3.63034,1000,8858,4,1,28
-0.629473,-0.629473,-0.629473,-0.629473,1000,1274,2,1,8
-4.61005,-5.03977,-4.63341,-5.2261,1000,6951,6,0,17
-14.8966,-19.4118,-14.9184,-21.5548,1000,18329,10,1,28
-2.28882,-2.49053,-2.32111,-2.53213,1000,2636,4,0,43
-10.9974,-12.5731,-11.0463,-13.476,1000,3359,10,0,25
-2.91351,-3.47722,-2.91867,-3.59638,1000,29763,4,1,9
-14.8392,-20.1749,-14.8601,-21.2123,1000,78475,10,1,27
-11.0308,-12.1505,-11.0608,-12.9952,1000,5455,10,0,23
-2.92499,-3.4731,-2.92682,-3.59652,1000,29763,4,1,41
-10.4377,-12.4476,-10.4658,-14.3782,1000,5455,8,1,30
-10.3781,-13.415,-10.3923,-14.0609,1000,48329,8,1,8
-0.587162,-0.587162,-0.587162,-0.587162,1000,1274,2,1,30
-8.24125,-9.15357,-8.37196,-9.59276,1000,1000,8,0,7
-3.04715,-3.33261,-3.05561,-3.58859,1000,4281,4,1,45
-0.440229,-0.440229,-0.440229,-0.440229,1000,37926,2,0,4
-0.558912,-0.558912,-0.558912,-0.558912,1000,2636,2,1,8
-6.40723,-7.77601,-6.42871,-8.57517,1000,8858,6,1,35
-0.429231,-0.429231,-0.429231,-0.429231,1000,18329,2,0,22
-0.428478,-0.428478,-0.428478,-0.428478,1000,100000,2,1,25
-0.422654,-0.422654,-0.422654,-0.422654,1000,100000,2,1,4
-2.15989,-2.33463,-2.15577,-2.38674,1000,4281,4,0,39
-15.0821,-18.1913,-15.1238,-21.4644,1000,4281,10,1,8
-10.7194,-12.1564,-10.7748,-14.2001,1000,2636,8,1,49
-11.3896,-12.064,-11.6583,-13.7832,1000,1000,8,1,30
-11.0172,-11.5723,-11.0231,-11.9125,1000,18329,10,0,44
-7.78603,-8.86037,-7.89645,-9.20898,1000,1623,8,0,41
-8.04114,-9.37724,-8.16215,-9.96102,1000,1623,8,0,46
-15.0598,-17.8588,-15.0903,-21.3539,1000,3359,10,1,35
-6.32305,-8.23301,-6.33468,-8.53481,1000,78475,6,1,29
-7.63383,-8.69368,-7.71705,-9.15786,1000,2636,8,0,19
-15.398,-17.3771,-15.5209,-20.528,1000,1623,10,1,27
-11.1387,-12.7291,-11.204,-13.6375,1000,2636,10,0,6
-10.3462,-13.7423,-10.3614,-14.4966,1000,48329,8,1,37
-0.431156,-0.431156,-0.431156,-0.431156,1000,48329,2,1,45
-7.4137,-7.81467,-7.42255,-8.04252,1000,18329,8,0,13
-7.41342,-8.16322,-7.43578,-8.53354,1000,6951,8,0,43
-10.8436,-11.7357,-10.8592,-12.2394,1000,11288,10,0,33
-10.9964,-12.836,-11.1285,-13.689,1000,1623,10,0,17
-14.9087,-19.99,-14.934,-20.7793,1000,78475,10,1,40
-10.383,-13.6508,-10.408,-14.5312,1000,37926,8,1,37
-10.8569,-11.3725,-10.8609,-11.7723,1000,23357,10,0,10
-0.420158,-0.420158,-0.420158,-0.420158,1000,100000,2,0,13
-0.428629,-0.428629,-0.428629,-0.428629,1000,61584,2,1,0
-0.471416,-0.471416,-0.471416,-0.471416,1000,11288,2,0,33
-10.3872,-13.8145,-10.4038,-14.2738,1000,100000,8,1,43
-7.78448,-9.206,-7.91449,-9.7269,1000,1623,8,0,7
-6.44574,-7.56814,-6.4608,-8.47142,1000,5455,6,1,18
-6.45629,-7.55539,-6.47498,-8.50835,1000,5455,6,1,43
-6.32526,-8.1208,-6.33754,-8.46984,1000,48329,6,1,16
-2.62149,-2.74877,-2.65594,-2.78469,1000,1000,4,0,0
-6.33318,-8.34766,-6.34882,-8.86737,1000,37926,6,1,11
-0.527109,-0.527109,-0.527109,-0.527109,1000,4281,2,1,7
-10.3667,-13.16,-10.3859,-14.7229,1000,14384,8,1,15
-14.8931,-19.6778,-14.9154,-21.1159,1000,37926,10,1,23
-4.51641,-5.06488,-4.54252,-5.24553,1000,4281,6,0,6
-15.2521,-17.5118,-15.3369,-20.948,1000,2069,10,1,18
-2.90785,-3.59111,-2.91341,-3.67961,1000,78475,4,1,11
-2.0832,-2.17799,-2.0887,-2.20792,1000,18329,4,0,8
-7.48962,-7.88439,-7.49678,-8.15293,1000,18329,8,0,10
-10.7706,-10.9587,-10.7725,-11.1047,1000,78475,10,0,31
-2.0041,-2.04071,-2.00545,-2.04453,1000,61584,4,0,40
-4.59966,-4.89566,-4.61159,-5.04995,1000,11288,6,0,37
-4.89907,-5.83872,-5.01447,-6.05011,1000,1000,6,0,46
-11.1347,-12.3929,-11.1773,-13.3524,1000,4281,10,0,16
-0.570062,-0.570062,-0.570062,-0.570062,1000,2636,2,1,48
-0.591515,-0.591514,-0.591514,-0.591515,1000,1000,2,0,39
-0.421428,-0.421428,-0.421428,-0.421428,1000,61584,2,1,39
-2.54913,-2.82569,-2.56437,-2.87649,1000,1000,4,0,14
-11.4269,-13.6098,-11.6705,-14.5125,1000,1000,10,0,15
-4.52642,-4.80946,-4.53617,-4.93322,1000,11288,6,0,41
-0.418672,-0.418672,-0.418672,-0.418672,1000,78475,2,1,32
-2.03934,-2.1107,-2.04086,-2.12686,1000,23357,4,0,1
-2.41817,-2.72905,-2.45606,-2.79408,1000,1274,4,0,3
